Header,Time,Gyro(X),Gyro(Y),Gyro(Z),Ang. Vel(X),Ang. Vel(Y),Ang. Vel(Z),Accel(X),Accel(Y),Accel(Z),Magn(X),Magn(Y),Magn(Z),Pressure,Temp(LPS),Humidity,Temp(HTS),GPS Fix,Latitude,Longitude,Altitude,Speed,Time,Timestamp,# of Satellites
30,4835330,53,-182,1005,-560,-840,-280,-3,152,975,-108,-196,-777,861.3200073,36.5,22.29999924,35.79999924,1,32.94128799,-11.08333302,14,0,4835330,53,2
30,4835657,54,-181,1004,-560,-840,-350,-19,156,971,-100,-208,-775,861.3300171,36.5,22.5,35.79999924,1,32.94128799,-11.08333302,14,0,4835657,47,10
30,4835985,53,-181,1004,-560,-840,-350,-7,152,971,-102,-204,-775,861.460022,36.5,22.5,35.79999924,1,32.94128799,-11.08333302,14,0,4835985,47,10
30,4836309,53,-182,1004,-560,-840,-280,-11,152,995,-97,-202,-769,861.289978,36.5,22.5,35.79999924,1,32.94128799,-11.08333302,1408.300049,0,4836309,47,10
30,4836643,53,-181,1005,-560,-840,-280,-3,152,983,-100,-199,-769,861.3200073,36.5,22.70000076,35.79999924,1,32.94128799,-11.08333302,1408.300049,0,4836643,53,0
30,4836971,53,-182,1005,-560,-840,-350,-3,160,967,-103,-205,-765,861.2399902,36.5,22.70000076,35.79999924,1,32.94128799,-11.08333302,1408.300049,0,4836971,47,0
30,4837295,53,-182,1005,-560,-840,-350,-7,156,979,-97,-216,-762,861.2800293,36.5,22.70000076,35.79999924,1,32.94128799,-106.8955002,1408.300049,0,4837295,47,0
30,4837623,53,-181,1005,-560,-840,-350,-15,148,959,-97,-210,-754,861.3400269,36.5,22.5,35.79999924,1,32.94128799,-106.8955002,1408.300049,0,4837623,47,9
30,4837957,53,-181,1004,-630,-840,-350,-3,148,956,-96,-208,-763,861.2999878,36.5,22.5,35.79999924,1,32.94128799,-106.8955002,1408.300049,0,4837957,53,9
30,4838281,53,-181,1004,-560,-840,-350,-11,148,971,-99,-207,-772,861.3800049,36.5,22.5,35.79999924,1,32.94128799,-11.08333302,14,0,4838281,47,9
30,4838609,54,-182,1005,-560,-840,-350,-3,160,975,-103,-202,-772,861.3499756,36.5,22.29999924,35.79999924,1,32.94128799,-11.08333302,14,0,4838609,47,3
30,4838936,53,-181,1003,-560,-840,-350,-3,148,967,-100,-205,-774,861.4000244,36.5,22.29999924,35.79999924,1,32.94128799,-11.08333302,14,0,4838936,47,3
30,4839260,52,-181,1005,-630,-840,-350,-3,148,967,-91,-207,-768,861.3900146,36.5,22.29999924,35.79999924,1,32.94128799,-106.8833313,1408,0,4839260,47,3
30,4839584,53,-181,1005,-560,-840,-350,-7,152,971,-105,-211,-772,861.3200073,36.5,22.5,35.79999924,1,32.94128799,-106.8833313,1408,0,4839584,44,3
30,4839913,52,-182,1004,-560,-840,-350,-7,152,987,-99,-208,-768,861.3599854,36.5,22.5,35.79999924,1,32.94128799,-106.8833313,1408,0,4839913,48,3
30,4840237,52,-181,1005,-560,-840,-350,-7,148,959,-96,-214,-763,861.4699707,36.5,22.5,35.79999924,1,32.94128799,-106.8949966,1408,0,4840237,46,3
30,4840565,52,-182,1005,-560,-910,-350,-15,148,971,-96,-204,-771,861.3800049,36.5,22.60000038,35.79999924,1,32.94128799,-106.8949966,1408,0,4840565,47,9
30,4840898,53,-182,1005,-560,-840,-280,-11,152,956,-105,-207,-760,861.4099731,36.5,22.60000038,35.79999924,1,32.94128799,-106.8949966,1408,0,4840898,53,9
30,4841223,54,-182,1004,-560,-840,-350,-11,156,967,-97,-207,-763,861.4000244,36.5,22.60000038,35.79999924,1,32.94128799,-106.8949966,1408,0,4841223,46,9
30,4841551,53,-181,1004,-630,-840,-280,-11,152,959,-97,-199,-766,861.3699951,36.5,22.29999924,35.79999924,1,32.94128799,-106.8949966,1408,0,4841551,47,3
30,4841879,53,-181,1005,-560,-840,-280,-11,148,971,-102,-205,-763,861.3300171,36.5,22.29999924,35.79999924,1,32.94128799,-106.8949966,1408,0,4841879,47,3
30,4842210,53,-181,1003,-560,-840,-350,-15,148,979,-103,-208,-762,861.3099976,36.5,22.29999924,35.79999924,1,32.94128799,-106.8833313,1408,0,4842210,52,3
30,4842537,54,-181,1005,-560,-840,-280,-15,144,975,-100,-207,-766,861.2299805,36.5,22.5,35.79999924,1,32.94128799,-106.8833313,1408,0,4842537,47,9
30,4842865,53,-181,1005,-560,-840,-350,-15,152,995,-103,-202,-771,861.4099731,36.5,22.5,35.79999924,1,32.94128799,-106.8833313,1408,0,4842865,47,9
30,4843190,53,-181,1005,-560,-840,-350,-11,148,983,-109,-208,-772,861.210022,36.5,22.5,35.79999924,1,32.94128799,-106.8955383,1408.199951,0,4843190,46,9
30,4843522,53,-181,1004,-560,-840,-350,-7,152,963,-97,-207,-771,861.4099731,36.5,22.5,35.79999924,1,32.94128799,-106.8955383,1408.199951,0,4843522,53,10
30,4843850,53,-181,1004,-560,-840,-350,-11,152,975,-111,-199,-763,861.3300171,36.5,22.5,35.79999924,1,32.94128799,-106.8955383,1408.199951,0,4843850,47,2
30,4844176,52,-182,1004,-560,-840,-350,0,152,967,-106,-202,-763,861.3699951,36.5,22.5,35.79999924,1,32.94128799,-106.8955383,1,0,4844176,46,2
30,4844502,53,-181,1004,-560,-840,-350,-7,156,967,-103,-204,-766,861.3099976,36.5,22.89999962,35.79999924,1,32.94128799,-106.8955383,1,0,4844502,47,10
30,4844830,52,-182,1005,-630,-840,-280,-22,148,971,-102,-208,-769,861.3699951,36.5,22.89999962,35.79999924,1,32.94128799,-106.8955383,1,0,4844830,48,2
30,4845162,53,-181,1004,-560,-840,-350,-7,148,967,-105,-204,-774,861.4099731,36.5,22.89999962,35.79999924,1,32.94128799,-106.8955383,1408.199951,0,4845162,52,2
30,4845489,53,-182,1005,-560,-910,-280,-7,152,963,-114,-207,-777,861.3200073,36.5,22.89999962,35.79999924,1,32.94128799,-106.8955383,1408.199951,0,4845489,47,2
30,4845816,53,-181,1005,-560,-840,-350,-7,152,959,-115,-207,-769,861.3800049,36.5,22.70000076,35.79999924,1,32.94128799,-106.8955383,1408.199951,0,4845816,47,2
30,4846143,53,-182,1005,-560,-840,-350,-11,152,975,-99,-199,-772,861.3099976,36.5,22.70000076,35.79999924,1,32.94128799,-106.8955383,1408.199951,0,4846143,46,2
30,4846475,53,-182,1005,-560,-840,-350,-15,152,987,-103,-204,-766,861.3400269,36.5,22.70000076,35.79999924,1,32.94128799,-106.8955383,1408.199951,0,4846475,53,10
30,4846803,53,-181,1004,-560,-840,-350,-22,152,967,-100,-213,-768,861.3699951,36.5,22.60000038,35.79999924,1,32.94128799,-106.8955383,1408.199951,0,4846803,47,2
30,4847129,53,-182,1005,-630,-840,-350,-11,144,975,-102,-208,-771,861.4799805,36.5,22.60000038,35.79999924,1,32.94128799,-106.8955002,1408.199951,0,4847129,46,2
30,4847454,53,-182,1005,-560,-840,-280,-15,156,956,-105,-210,-774,861.2999878,36.5,22.60000038,35.79999924,1,32.94128799,-106.8955002,1408.199951,0,4847454,47,10
30,4847801,54,-182,1005,-560,-840,-350,-11,148,963,-106,-208,-769,861.289978,36.5,22.5,35.90000153,1,32.94128799,-106.8955002,1408.199951,0,4847801,67,2
30,4848128,53,-181,1005,-560,-910,-280,-11,152,956,-97,-201,-760,861.3900146,36.5,22.5,35.90000153,1,32.94128799,-106.8955307,1408.099976,0,4848128,46,2
30,4848453,54,-182,1004,-560,-840,-350,-7,152,979,-97,-205,-766,861.3200073,36.5,22.5,35.90000153,1,32.94128799,-106.8955307,1408.099976,0,4848453,47,10
30,4848781,53,-183,1006,-560,-840,-280,-7,152,971,-102,-202,-781,861.3900146,36.5,22.5,35.90000153,1,32.94128799,-106.8955307,1408.099976,0,4848781,47,2
30,4849114,53,-181,1005,-560,-840,-350,-7,152,979,-106,-207,-762,861.3599854,36.5,22.5,35.90000153,1,32.94128799,-1.100000024,14,0,4849114,52,2
30,4849439,53,-182,1004,-560,-840,-350,-7,148,971,-100,-201,-765,861.3400269,36.5,22.5,35.90000153,1,32.94128799,-1.100000024,14,0,4849439,47,9
30,4849767,54,-181,1005,-560,-840,-350,-7,148,979,-108,-207,-757,861.3599854,36.5,22.60000038,35.90000153,1,32.94128799,-1.100000024,14,0,4849767,47,3
30,4850093,53,-181,1005,-560,-910,-350,0,152,971,-97,-192,-763,861.2199707,36.5,22.60000038,35.90000153,1,32.94128799,-1.100000024,14,0,4850093,47,3
30,4850418,53,-181,1004,-560,-840,-280,-15,148,975,-111,-205,-768,861.4000244,36.5,22.60000038,35.90000153,1,32.94128799,-11.08333302,140,0,4850418,47,9
30,4850751,52,-182,1004,-560,-840,-280,4,160,963,-97,-205,-765,861.3099976,36.5,22.5,35.90000153,1,32.94128799,-11.08333302,140,0,4850751,53,3
30,4851079,53,-181,1003,-560,-840,-350,-7,156,975,-105,-202,-765,861.1900024,36.5,22.5,35.90000153,1,32.94128799,-11.08333302,140,0,4851079,47,3
30,4851403,54,-181,1004,-560,-840,-350,-7,148,979,-105,-201,-765,861.3200073,36.5,22.5,35.90000153,1,32.93999863,-106.8955383,1408,0,4851403,47,10
30,4851731,53,-182,1005,-560,-840,-350,-11,156,975,-109,-196,-765,861.4299927,36.5,22.5,35.90000153,1,32.93999863,-106.8955383,1408,0,4851731,47,2
30,4852074,54,-182,1005,-560,-840,-280,-11,148,975,-111,-199,-774,861.2600098,36.5,22.5,35.90000153,1,32.93999863,-106.8955383,1408,0,4852074,63,2
30,4852398,54,-182,1005,-560,-840,-280,-7,144,979,-106,-196,-772,861.210022,36.5,22.5,35.90000153,1,32.94128799,-106.8949966,1408.099976,0,4852398,47,2
30,4852725,54,-181,1003,-490,-840,-350,-7,152,963,-105,-207,-768,861.4299927,36.5,22.5,35.90000153,1,32.94128799,-106.8949966,1408.099976,0,4852725,47,2
30,4853053,53,-181,1005,-560,-840,-350,-3,144,971,-102,-204,-775,861.4199829,36.5,22.5,35.90000153,1,32.94128799,-106.8949966,1408.099976,0,4853053,47,2
30,4853383,53,-182,1004,-490,-840,-280,-11,148,979,-103,-208,-763,861.3599854,36.5,22.5,35.90000153,1,32.94128799,-106.8955383,1408,0,4853383,53,10
30,4853711,54,-182,1004,-630,-910,-350,-15,148,979,-102,-207,-763,861.3400269,36.5,22.60000038,35.90000153,1,32.94128799,-106.8955383,1408,0,4853711,47,0
30,4854038,53,-182,1003,-560,-840,-350,-3,144,979,-105,-205,-771,861.3599854,36.5,22.60000038,35.90000153,1,32.94128799,-106.8955383,1408,0,4854038,47,0
30,4854362,54,-180,1005,-630,-910,-280,-11,152,967,-106,-211,-769,861.4400024,36.5,22.60000038,35.90000153,1,32.94128799,-106.8955383,1408,0,4854362,47,0
30,4854697,53,-181,1006,-490,-840,-350,-7,144,967,-102,-210,-774,861.4000244,36.5,22.20000076,35.79999924,1,32.94128799,-106.8955383,1408,0,4854697,53,2
30,4855024,52,-179,1006,-560,-840,-280,-11,144,963,-88,-204,-756,861.3200073,36.5,22.20000076,35.79999924,1,32.94128799,-106.8955383,1408,0,4855024,47,2
30,4855348,53,-181,1005,-560,-840,-350,-11,156,959,-100,-202,-769,861.3200073,36.5,22.20000076,35.79999924,1,32.94128799,-106.8955383,0,0,4855348,47,10
30,4855676,52,-182,1007,-560,-840,-280,-7,152,967,-108,-211,-771,861.3699951,36.5,22.79999924,35.79999924,1,32.94128799,-106.8955383,0,0,4855676,47,2
30,4856004,53,-183,1005,-560,-910,-350,-7,152,971,-106,-204,-765,861.4099731,36.5,22.79999924,35.79999924,1,32.94128799,-106.8955383,0,0,4856004,47,2
30,4856335,53,-182,1004,-560,-840,-280,-19,152,967,-94,-213,-765,861.3499756,36.5,22.79999924,35.79999924,1,32.94128799,-106.8955383,1407.900024,0,4856335,54,2
30,4856664,53,-182,1004,-630,-840,-350,-11,152,971,-94,-210,-760,861.4199829,36.5,22.5,35.79999924,1,32.94128799,-106.8955383,1407.900024,0,4856664,47,2
30,4856992,53,-181,1004,-560,-840,-350,-7,152,975,-105,-210,-775,861.3800049,36.5,22.5,35.79999924,1,32.94128799,-106.8955383,1407.900024,0,4856992,47,2
30,4857316,53,-181,1005,-560,-840,-280,-7,156,971,-99,-213,-768,861.2700195,36.5,22.5,35.79999924,1,32.94128418,-106.8955383,1408,0,4857316,47,2
30,4857650,54,-181,1003,-560,-840,-280,-7,156,995,-103,-205,-763,861.4400024,36.5,22.5,35.79999924,1,32.94128418,-106.8955383,1408,0,4857650,53,2
30,4857978,53,-181,1003,-560,-840,-280,-11,152,979,-103,-207,-769,861.25,36.59999847,22.5,35.79999924,1,32.94128418,-106.8955383,1408,0,4857978,47,2
30,4858303,53,-182,1004,-560,-840,-350,-11,148,979,-105,-207,-775,861.4400024,36.59999847,22.5,35.79999924,1,32.94128418,-106.8955383,1408,0,4858303,47,2
30,4858631,53,-181,1004,-560,-840,-280,-15,160,979,-102,-205,-771,861.3499756,36.59999847,22.5,35.79999924,1,32.94128418,-106.8955383,1408,0,4858631,47,2
30,4858964,53,-181,1006,-560,-840,-350,-19,144,991,-99,-214,-768,861.2399902,36.59999847,22.5,35.79999924,1,32.94128418,-106.8955383,1408,0,4858964,53,2
30,4859289,53,-181,1004,-560,-840,-280,-11,152,967,-102,-208,-765,861.4400024,36.5,22.5,35.79999924,1,32.94128418,-106.8955383,1408,0,4859289,48,2
30,4859616,53,-182,1004,-560,-840,-280,-7,152,959,-102,-208,-771,861.2999878,36.59999847,22.5,35.90000153,1,32.94128418,-106.8955383,1408,0,4859616,47,10
30,4859944,52,-181,1002,-560,-910,-350,-15,156,975,-102,-208,-763,861.3200073,36.59999847,22.5,35.90000153,1,32.94128418,-106.8955383,1408,0,4859944,47,10
30,4860268,53,-182,1004,-560,-840,-350,-22,152,963,-103,-205,-769,861.289978,36.5,22.5,35.90000153,1,32.94128799,-1.100000024,14,0,4860268,47,10
30,4860592,53,-181,1004,-630,-840,-280,-3,148,956,-102,-211,-771,861.4299927,36.59999847,22.5,35.90000153,1,32.94128799,-1.100000024,14,0,4860592,44,2
30,4860920,53,-181,1003,-560,-840,-280,-11,152,979,-115,-202,-762,861.2999878,36.5,22.70000076,35.90000153,1,32.94128799,-1.100000024,14,0,4860920,47,2
30,4861244,53,-181,1003,-560,-840,-280,-11,164,963,-97,-201,-771,861.3200073,36.59999847,22.70000076,35.90000153,1,32.94128799,-1.100000024,1407.900024,0,4861244,47,2
30,4861572,53,-181,1003,-560,-840,-350,-15,152,948,-106,-202,-772,861.3200073,36.5,22.70000076,35.90000153,1,32.94128799,-1.100000024,1407.900024,0,4861572,47,2
30,4861905,53,-180,1005,-560,-840,-350,-19,140,983,-108,-199,-769,861.4199829,36.5,22.39999962,35.90000153,1,32.94128799,-1.100000024,1407.900024,0,4861905,53,2
30,4862230,53,-180,1005,-630,-840,-280,-11,156,967,-99,-207,-763,861.3200073,36.59999847,22.39999962,35.90000153,1,32.94128799,-106.8955383,1407.900024,0,4862230,47,2
30,4862558,52,-182,1004,-560,-840,-280,-3,152,979,-106,-207,-771,861.3900146,36.59999847,22.39999962,35.90000153,1,32.94128799,-106.8955383,1407.900024,0,4862558,47,2
30,4862886,53,-182,1004,-560,-840,-350,-11,144,959,-106,-204,-768,861.3400269,36.59999847,22.60000038,35.90000153,1,32.94128799,-106.8955383,1407.900024,0,4862886,47,2
30,4863226,53,-182,1004,-560,-840,-350,-11,152,963,-111,-205,-766,861.3800049,36.59999847,22.60000038,35.90000153,1,32.93333435,-106.8955383,1407.900024,0,4863226,62,2
30,4863554,54,-182,1005,-560,-910,-350,-7,152,971,-97,-202,-766,861.4299927,36.59999847,22.60000038,35.90000153,1,32.93333435,-106.8955383,1407.900024,0,4863554,47,2
30,4863882,54,-182,1005,-560,-840,-350,-11,160,971,-96,-204,-769,861.2399902,36.59999847,22.5,35.90000153,1,32.93333435,-106.8955383,1407.900024,0,4863882,47,2
30,4864222,52,-182,1004,-630,-840,-280,-7,148,971,-109,-201,-765,861.5,36.59999847,22.5,35.90000153,1,32.94128799,-106.8955002,1407.900024,0,4864222,62,2
30,4864556,53,-181,1003,-560,-840,-350,-3,152,987,-106,-205,-775,861.4500122,36.59999847,22.5,35.90000153,1,32.94128799,-106.8955002,1407.900024,0,4864556,53,2
30,4864883,53,-182,1005,-560,-840,-280,-15,148,967,-106,-202,-766,861.4099731,36.59999847,22.79999924,35.90000153,1,32.94128799,-106.8955002,1407.900024,0,4864883,47,2
30,4865208,53,-182,1005,-630,-840,-280,-7,164,967,-109,-202,-772,861.2299805,36.59999847,22.79999924,35.90000153,1,32.94128799,-106.8955002,1407.699951,0,4865208,47,2
30,4865535,53,-181,1005,-560,-840,-280,-11,156,956,-96,-193,-759,861.3699951,36.59999847,22.79999924,35.90000153,1,32.94128799,-106.8955002,1407.699951,0,4865535,47,3
30,4865863,54,-181,1004,-560,-840,-350,-7,152,975,-112,-208,-766,861.3900146,36.59999847,22.5,35.90000153,1,32.94128799,-106.8955002,1407.699951,0,4865863,47,3
30,4866194,53,-181,1005,-560,-910,-350,-15,152,987,-99,-201,-778,861.3300171,36.59999847,22.5,35.90000153,1,32.94128799,-106.8955383,1407.800049,0,4866194,53,3
30,4866522,54,-181,1005,-490,-840,-280,-7,160,971,-99,-210,-766,861.3300171,36.59999847,22.5,35.90000153,1,32.94128799,-106.8955383,1407.800049,0,4866522,47,3
30,4866850,54,-181,1005,-560,-840,-350,-3,156,975,-109,-201,-763,861.4000244,36.59999847,22.39999962,35.90000153,1,32.94128799,-106.8955383,1407.800049,0,4866850,47,3
30,4867175,53,-181,1005,-490,-840,-350,-7,140,971,-111,-198,-765,861.4000244,36.59999847,22.39999962,35.90000153,1,32.94128799,-106.8955383,1407.800049,0,4867175,47,3
30,4867508,53,-181,1004,-560,-840,-280,-7,152,967,-112,-205,-760,861.3300171,36.59999847,22.39999962,35.90000153,1,32.94128799,-106.8955383,1407.800049,0,4867508,53,3
30,4867836,54,-182,1005,-560,-840,-350,-3,152,963,-105,-205,-768,861.3099976,36.59999847,22.79999924,35.90000153,1,32.94128799,-106.8955383,1407.800049,0,4867836,47,3
30,4868160,52,-181,1004,-560,-840,-350,-15,152,963,-102,-211,-759,861.3900146,36.59999847,22.79999924,35.90000153,1,32.94128799,-106.8955307,1407.699951,0,4868160,46,3
30,4868488,53,-182,1006,-560,-840,-280,-11,156,971,-109,-213,-769,861.3800049,36.59999847,22.79999924,35.90000153,1,32.94128799,-106.8955307,1407.699951,0,4868488,47,3
30,4868822,54,-181,1006,-560,-840,-280,-11,148,987,-108,-208,-769,861.4299927,36.59999847,22.79999924,35.90000153,1,32.94128799,-106.8955307,1407.699951,0,4868822,53,3
30,4869147,53,-182,1004,-490,-840,-350,-7,148,983,-108,-202,-766,861.2199707,36.59999847,22.79999924,35.90000153,1,32.93999863,-106.8955383,1407.800049,0,4869147,46,3
30,4869475,53,-182,1005,-630,-840,-280,-15,148,975,-105,-204,-768,861.2999878,36.59999847,22.79999924,35.90000153,1,32.93999863,-106.8955383,1407.800049,0,4869475,47,2
30,4869802,54,-181,1005,-490,-840,-280,-11,152,971,-99,-204,-760,861.4400024,36.59999847,22.39999962,35.90000153,1,32.93999863,-106.8955383,1407.800049,0,4869802,47,2
30,4870134,53,-182,1005,-630,-840,-280,-7,152,959,-100,-202,-766,861.3099976,36.59999847,22.39999962,35.90000153,1,32.93999863,-106.8955383,1407.699951,0,4870134,52,2
30,4870462,53,-181,1004,-560,-910,-350,-3,152,983,-97,-196,-769,861.4000244,36.59999847,22.39999962,35.90000153,1,32.93999863,-106.8955383,1407.699951,0,4870462,47,10
30,4870790,53,-182,1005,-560,-840,-280,-11,156,975,-109,-207,-774,861.3400269,36.59999847,22.79999924,35.90000153,1,32.93999863,-106.8955383,1407.699951,0,4870790,47,10
30,4871116,54,-181,1004,-560,-840,-350,-7,148,959,-105,-210,-766,861.4000244,36.59999847,22.79999924,35.90000153,1,3.416666746,-106.8955383,1407.699951,0,4871116,46,10
30,4871441,53,-181,1004,-630,-840,-280,-7,168,979,-97,-216,-775,861.2800293,36.59999847,22.79999924,35.90000153,1,3.416666746,-106.8955383,1407.699951,0,4871441,47,10
30,4871774,52,-182,1003,-560,-840,-350,-7,148,967,-102,-208,-759,861.4000244,36.59999847,22.5,35.90000153,1,3.416666746,-106.8955383,1407.699951,0,4871774,53,2
30,4872112,53,-181,1004,-560,-840,-350,-7,156,963,-100,-207,-775,861.3300171,36.59999847,22.5,35.90000153,1,3.416666746,106.8955383,1407.599976,0,4872112,57,2
30,4872438,53,-181,1005,-560,-840,-280,-7,148,959,-94,-201,-772,861.3699951,36.59999847,22.5,35.90000153,1,3.416666746,106.8955383,1407.599976,0,4872438,47,10
30,4872766,53,-182,1004,-560,-840,-350,-11,152,979,-105,-205,-769,861.289978,36.59999847,22.5,35.79999924,1,3.416666746,106.8955383,1407.599976,0,4872766,47,2
30,4873098,52,-181,1005,-560,-840,-350,-11,156,975,-102,-208,-763,861.4000244,36.59999847,22.60000038,35.79999924,1,32.94129181,-11.08333302,140,0,4873098,52,2
30,4873425,53,-182,1004,-560,-840,-280,-15,148,975,-99,-202,-775,861.3300171,36.59999847,22.60000038,35.79999924,1,32.94129181,-11.08333302,140,0,4873425,47,0
30,4873752,53,-182,1004,-560,-910,-350,-15,144,979,-97,-201,-771,861.4500122,36.59999847,22.60000038,35.79999924,1,32.94129181,-11.08333302,140,0,4873752,47,2
30,4874078,53,-181,1004,-560,-840,-280,-15,156,959,-108,-201,-766,861.2999878,36.59999847,22.60000038,35.90000153,1,32.94129181,-106.8955002,1407.599976,0,4874078,46,2
30,4874410,53,-182,1005,-560,-910,-350,-7,152,983,-100,-202,-760,861.2999878,36.59999847,22.60000038,35.90000153,1,32.94129181,-106.8955002,1407.599976,0,4874410,53,10
30,4874738,52,-181,1004,-560,-840,-280,-15,148,979,-102,-198,-768,861.4299927,36.59999847,22.60000038,35.90000153,1,32.94129181,-106.8955002,1407.599976,0,4874738,47,2
30,4875064,53,-181,1004,-560,-840,-280,-7,144,959,-108,-201,-769,861.1900024,36.59999847,22.89999962,35.90000153,1,32.94129181,-106.8955002,1407.599976,0,4875064,46,2
30,4875389,54,-182,1005,-560,-910,-350,-3,152,975,-103,-204,-771,861.3200073,36.59999847,22.89999962,35.90000153,1,32.94129181,-106.8955002,1407.599976,0,4875389,47,10
30,4875723,52,-182,1004,-560,-840,-280,-11,152,975,-100,-205,-762,861.3499756,36.59999847,22.89999962,35.90000153,1,32.94129181,-106.8955002,1407.599976,0,4875723,53,2
30,4876049,53,-180,1005,-560,-840,-280,-19,156,944,-105,-210,-771,861.2700195,36.59999847,22.60000038,35.90000153,1,32.94129181,-106.8833313,1407,0,4876049,46,2
30,4876375,54,-181,1005,-560,-840,-350,-19,152,971,-102,-204,-775,861.4000244,36.59999847,22.60000038,35.90000153,1,32.94129181,-106.8833313,1407,0,4876375,47,10
30,4876703,53,-183,1005,-560,-840,-350,-11,148,979,-102,-210,-762,861.4299927,36.59999847,22.60000038,35.90000153,1,32.94129181,-106.8833313,1407,0,4876703,47,2
30,4877030,53,-182,1006,-560,-840,-350,-15,156,975,-100,-202,-769,861.1799927,36.59999847,22.79999924,35.90000153,1,32.94129181,-106.8833313,1407,0,4877030,47,2
30,4877361,52,-181,1004,-560,-840,-280,-3,152,979,-111,-201,-771,861.3099976,36.59999847,22.79999924,35.90000153,1,32.94129181,-106.8833313,1407,0,4877361,53,0
30,4877688,53,-181,1004,-560,-840,-350,-15,156,956,-108,-211,-768,861.3200073,36.59999847,22.79999924,35.90000153,1,32.94129181,-106.8833313,1407,0,4877688,47,2
30,4878015,53,-180,1004,-560,-910,-350,-7,152,967,-102,-195,-771,861.3900146,36.59999847,22.39999962,35.90000153,1,32.94129181,-106.8833313,1407,0,4878015,47,2
30,4878339,53,-182,1003,-560,-840,-280,-7,148,971,-99,-207,-774,861.3499756,36.59999847,22.39999962,35.90000153,1,32.94129181,-1.100000024,1,0,4878339,47,10
